"","x"
"FP_Intercept",1.3527404417232
"FP_int_age_m_2",-9.77322458631534
"FP_int_age_m_0_5",4.12315701722946
"FP_mat_ed_rank",1.54947105459723
"FP_int_age_m_2:mat_ed_rank",28.290988923196
"FP_int_age_m_0_5:mat_ed_rank",-5.95823216474673
