"","x"
"FP_Intercept",1.41562722528079
"FP_ext_age_m_2",-57.0275193072011
"FP_ext_age_m_1",27.902705475135
"FP_mat_ed_rank",1.71523677412461
"FP_ext_age_m_2:mat_ed_rank",43.9448528298526
"FP_ext_age_m_1:mat_ed_rank",-6.91388766768796
